facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
ACE EQUIPMENT REPAIR,20504 SOUTH HWY 99 FRONTGE RD,MANTECA,CA,95336,CWA,No,,
ACE ORNAMENTAL,4031 EAST MISSION BLVD,POMONA,CA,91766,CWA,No,,
ACE ORNAMENTAL,4031 EAST MISSION BLVD,MONTCLAIR,CA,91766,CWA,No,,
ACE PRECISION TOOL,7611 SLATER AVE,HUNTINGTON BEACH,CA,92647,CWA,No,,
ACE TUBE BENDING,14 JOURNEY,ALISO VIEJO,CA,92656,CWA,No,,
ACH MEDIA,3544 LA MANCHA DR,BREA,CA,92823,CWA,No,,
ACID CANAL,2810SILVER,ANDERSON,CA,96007,CWA,No,,
ACKER STONE INDUSTRIES,13296 TEMESCAL CANYON RD,CORONA,CA,92883,CWA,Yes,09/17/2019,
ACKLEY METAL PRODUCTS,1311 E SAINT GERTRUDE PL,SANTA ANA,CA,92705,CWA,No,06/18/2018,
ACKLEY METAL PRODUCTS,1311 EAST SAINT GERTRUDE PLACE,SANTA ANA,CA,92705,CWA,No,07/07/2022,
ACL-ALAMEDA/CALAVERAS CR FILL,1000 EL CAMINO REAL,MILBRAE,CA,94030,CWA,No,,
ACL-LATEX PAINT TO PULGAS CK,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,
ACL-RMC,1026 BRANSTEN RD,SAN CARLOS,CA,94070,CWA,No,,
ACM MACHINING,11390 GOLD DREDGE WY,RANCHO CORDOVA,CA,95742,CWA,Yes,04/08/2025,111998
ACM WEST,3218 LUYUNG DRIVE,RANCHO CORDOVA,CA,95742,CWA,No,11/20/2023,
ACME AUTO WRECKERS,2586 CORTEZ ST,OXNARD,CA,93036,CWA,No,03/25/2025,
ACME FOREIGN,305 SEBASTOPOL RD,SANTA ROSA,CA,95407,CWA,No,,
ACME MADE IN AMERICA,5340 HARBOR STREET,COMMERCE,CA,90040,CWA,No,,
ACME MADE IN AMERICA,5340 HARBOR STREET,COMMERCE,CA,90040,CWA,No,,
ACN RECYCLING,936 MAHAR AVENUE,WILMINGTON,CA,90744,CWA,No,09/19/2023,
ACORN ALEGRIA WINERY,P O BOX 2061,HEALDSBURG,CA,95448,CWA,No,,
ACORN PLASTICS,13818 OAKS AVE,CHINO,CA,91710,CWA,No,,
ACORN RIDGE CASINO,17600 VILLAGE DRIVE,PLYMOUTH,CA,95669,CWA,No,05/15/2026,
ACOSTA ROCK AND GRAVEL OPERATION,1000 W NORTH SHORE DRIVE,BIG BEAR CITY,CA,92314,CWA,No,,
ACOSTA TOOL AND DIE,160 INDUSTRY AVE,LA HABRA,CA,90631,CWA,No,,
ACQUIESCE WINERY,22353 N TRETHEWAY ROAD,ACAMPO,CA,95220,CWA,No,,
ACRA AEROSPACE,2121 E VIA BURTON ST,ANAHEIM,CA,92806,CWA,No,,
ACRA MACHINING,1620 SOUTH CARLOSE AVENUE # E,ONTARIO,CA,91761,CWA,No,,
ACRE COFFEE,1080  PETALUMA BLVD N.,PETALUMA,CA,94952,CWA,No,,
ACRO ASSOCIATES,1990 OLIVERA ROAD SUITE A,CONCORD,CA,94520,CWA,No,04/04/2019,
ACRO PRINTING,13301 PHILADELPHIA ST,WHITTIER,CA,90601,CWA,No,12/27/2017,
ACRYLONICS,656  STOCKTON AVE.,SAN JOSE,CA,95126,CWA,No,05/24/2019,
ACTION ARTS,7914 RONSON RD STE J,SAN DIEGO,CA,92111,CWA,No,,
ACTION COMPOSITES TECHNOLOGY,12576 KIRKHAM WAY SUITE 2,POWAY,CA,92064,CWA,No,,
ACTION INDUSTRIES,1120 OLYMPIC DR,CORONA,CA,92881,CWA,No,,
ACTION METAL RECYCLING,385 PITTSBURG AVE,RICHMOND,CA,94801,CWA,No,02/25/2010,
ACTION METAL RECYCLING,385 PITTSBURG AVE,RICHMOND,CA,94801,CWA,No,06/27/2012,
ACTION PLASTICS,645 S SANTA FE,SANTA ANA,CA,92705,CWA,No,10/29/2019,
ACTION PLASTICS,645 SANTA FE ST,SANTA ANA,CA,92705,CWA,No,,
ACTION PLASTICS,10397 ALDER AVENUE,BLOOMINGTON,CA,92316,CWA,No,,
ACTION PLASTICS,645 S SANTA FE,SANTA ANA,CA,92705,CWA,No,,
ACTION PRINTED CIRCUITS,1480 SIMPSON WAY,ESCONDIDO,CA,92029,CWA,No,,
ACTION RECYCLING,8642 N OLIVE AVE,ORANGE,CA,92685,CWA,Yes,06/07/2018,
ACTION RECYCLING,8642 N OLIVE AVE,ORANGE,CA,92865,CWA,No,,
ACTIONPAC SCALES & AUTOMATION,1621 FISKE PLACE,OXNARD,CA,93033,CWA,No,03/21/2019,
ACTIVAR CONSTRUCTION PRODUCTS GROUP,6285 RANDOLPH STREET,COMMERCE,CA,90040,CWA,No,02/09/2018,
ACTIVE GRINDING,871 S ROSE PL,ANAHEIM,CA,92805,CWA,No,,
ACTIVE MAGNETIC INSPECTION,9356 1/2 SAN FERNANDO,SUN VALLEY,CA,91352,CWA,No,02/07/2018,
ACTIVE PLATING,1411 E POMONA ST,SANTA ANA,CA,92705,CWA,No,,
ACTIVE RECYCLING CENTER 4,5601 W VALLEY BLVD,LOS ANGELES,CA,90032,CWA,Yes,06/26/2019,
ACTIVE RECYCLING MRF AND TRANSFER STATION,2000 W SLAUSON AVE,LOS ANGELES,CA,90047,CWA,Yes,12/31/2021,
ACTON FAITH BIBLE CHURCH,32643 GEM WAY ACTON CA 93510,ACTON,CA,93510,CWA,No,04/26/2022,
ACUITY BRANDS LIGHTING,1405 EAST LOCUST STREET,ONTARIO,CA,91761,CWA,No,,
ACUITY BRANDS LIGHTING LCD,9144 DEERING AVE,CHATSWORTH,CA,91311,CWA,No,,
ACUMENT GLOBAL TECH SATURN,425 S VARNEY ST,BURBANK,CA,91502,CWA,No,,
AD FLEET TRUCK AND TRAILER RE,8641 LIVE OAK AVE,FONTANA,CA,92335,CWA,No,,
AD MACHINE,1140 N KRAEMER BLVD,ANAHEIM,CA,92806,CWA,No,,
AD12 D1 SEWER CONSTRUCTION PROJECT,VARIOUS STREETS,DESERT HOT SPRINGS,CA,92240,CWA,No,,
AD12 SEWER CONSTRUCTION PROJECT,VARIOUS STREET,DESERT HOT SPRINGS,CA,92240,CWA,No,,
ADAM C FORNEY,12320 STOWE DR SUITE B,POWAY,CA,92064,CWA,No,,
ADAMS AND CHITTENDEN SCIENTIFIC GLASS,2741  EIGHTH ST.,BERKELEY,CA,94710,CWA,No,05/16/2019,
ADAMS AUTO WRECKING,5547 BANDERA ST,LOS ANGELES,CA,90058,CWA,Yes,02/03/2023,
ADAMS CAMPBELL,15343 PROCTOR AVE,CITY OF INDUSTRY,CA,91745,CWA,Yes,,
ADAMS NEON SIGNS,4354 TWAIN AVENUE,SAN DIEGO,CA,92120,CWA,No,,
ADAMS POOL SOLUTIONS,3675 OLD SANTA RITA ROAD,PLEASANTON,CA,94588,CWA,No,03/01/2023,
ADAPT AUTOMATION,1661 E PALM ST,SANTA ANA,CA,92701,CWA,No,06/18/2018,
ADCO,27615 AVENUE HOPKINS,SANTA CLARITA,CA,91355,CWA,No,08/23/2018,
ADCRAFT LABELS,1230 S SHERMAN ST,ANAHEIM,CA,92805,CWA,No,,
ADCRAFT PRODUCTS,1230 S SHERMAN ST,ANAHEIM,CA,92805,CWA,No,,
ADCRAFT PRODUCTS,1230 S SHERMAN ST,ANAHEIM,CA,92833,CWA,No,10/29/2019,
ADDIS 16K VAULT INSTALLATION,2ND STREET/HERMOSA AVENUE,HERMOSA BEACH,CA,90254,CWA,No,,
ADELANTO COMPOST OPERATION,UNKNOWN,SAN BERNARDINO,CA,00000,CWA,No,08/14/2003,
ADELANTO HIGH SCHOOL,"MOJAVE DR, RACCOON AVE, JOSHUA RD",EL MIRAGE,CA,92301,CWA,No,06/27/2011,
ADELANTO MOTORPLEX,8687 RANCHO ROAD,ADELANTO,CA,92301,CWA,No,,
ADELANTO WWTF,19101 JONATHAN ST.,ADELANTO,CA,92301,CWA,No,,
ADELANTO WWTP,19101 JONATHAN STREET,ADELANTO,CA,92301,CWA,No,,
ADELWIGGINS GRP,5000 TRIGGS ST,LOS ANGELES,CA,90022,CWA,No,,
ADEPT PROCESS SERVICES,1505 CLEVELAND AVE,NATIONAL CITY,CA,91950,CWA,No,,
ADESA INTERNATIONAL,1440 S VINEYARD AVE,ONTARIO,CA,91761,CWA,No,03/10/2020,
ADINE,12245 ADINE CT,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADJ PRECISION,1621 PACIFIC AVE #128,OXNARD,CA,93033,CWA,No,,
ADM DISTRIBUTION,3691 NOAKES STREET,LOS ANGELES,CA,90023,CWA,No,,
ADOBE CANYON,3 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOBE CANYON,4 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOBE CANYON,5,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOBE CANYON,7 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOBE CANYON,6 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOBE CANYON,2 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOBE CANYON,1 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOBE CANYON,8 ADOBE CANYON,GLEN ELLEN,CA,95442,CWA,No,11/09/2017,
ADOLFO SELF STORAGE,4060 VIA PESCADOR,CAMARILLO,CA,93012,CWA,No,,
ADP GRANITE & MARBLE DESIGN,1565 LA MIRADA DR SUITE F,SAN MARCOS,CA,92078,CWA,Yes,01/25/2019,
ADRIAN'S ENTERPRISES,3800  NARVAEZ AVE UNIT.1,SAN JOSE,CA,95136,CWA,No,,
ADTECH PHOTONICS,18007 CORTNEY CT,CITY OF INDUSTRY,CA,91748,CWA,No,01/17/2018,
ADUALLOY,844 E CHARLESTON,PALO ALTO,CA,94303,CWA,No,,
ADVANCE FIRE PROTECTION,1451 W LAMBERT RD,LA HABRA,CA,90631,CWA,No,,
ADVANCE PLASTICS,225 W 30TH STREET,NATIONAL CITY,CA,91950,CWA,No,07/01/2020,
ADVANCE TECHNICAL INDUSTRIES,4035 SCHAEFER AVENUE,CHINO,CA,91710,CWA,No,,
ADVANCED AUTO BODY,2497SECOND STREET,NAPA,CA,94559,CWA,No,,
ADVANCED CHEMICAL TRANSPORT,2010 MISSION ROAD,SAN DIEGO,CA,92029,CWA,No,,
ADVANCED CHEMICAL TRANSPORT,600 IOWA STREET,REDLANDS,CA,92373,CWA,No,,
ADVANCED COLOR GRAPHICS,1921 S BUSINESS PKWY,ONTARIO,CA,91761,CWA,No,,
ADVANCED EXHIBIT METHODS,1984 E MCFADDEN AVE,SANTA ANA,CA,92705,CWA,No,,
ADVANCED FABRICATION AND MACHINE,1805 E VIA BURTON ST,ANAHEIM,CA,92806,CWA,No,09/21/2018,
ADVANCED FABRICATION AND MACHINE,1805 EAST VIA BURTON,ANAHEIM,CA,92806,CWA,No,,
ADVANCED IMAGE DIRECT,1415 S ACACIA AVE,FULLERTON,CA,92831,CWA,No,,
ADVANCED INDUSTRIAL CERAMICS,2449 ZANKER ROAD,SAN JOSE,CA,95131,CWA,No,,
ADVANCED INDUSTRIAL COATINGS,950 INDUSTRIAL DR,STOCKTON,CA,95206,CWA,No,,
ADVANCED INDUSTRIAL SERVICE,7831 ALONDRA BOULEVARD,PARAMOUNT,CA,90723,CWA,No,,
ADVANCED INDUSTRIAL SERVICES,PARCELS 2 3 4 18 19 OF PARCEL MAP 11596,BAKERSFIELD,CA,93308,CWA,No,,
ADVANCED INNOVATION WEST,9425 NEVADA STREET STE B,REDLANDS,CA,92374,CWA,No,,
ADVANCED LOGISTICS CENTER 10,12510 MICRO DR,MIRA LOMA,CA,91752,CWA,No,,
ADVANCED METAL FABRICATION,624 CALLE PLANO,CAMARILLO,CA,93012,CWA,No,01/22/2018,
ADVANCED METAL FINISHING,12972 EARHART AVE STE 301,AUBURN,CA,95602,CWA,No,05/07/2003,
ADVANCED METAL FINISHING,2130 MARCH ROAD,ROSEVILLE,CA,95747,CWA,No,11/20/2023,
ADVANCED METAL PRODUCTS,8830 REHCO RD STE B,SAN DIEGO,CA,92121,CWA,No,,
ADVANCED MOUNTING & DESIGN,1231 N SIMON CIR,ANAHEIM,CA,92806,CWA,No,,
ADVANCED MOUNTING & DESIGN,1231 N SIMON CIR,ANAHEIM,CA,92806,CWA,No,,
ADVANCED MRF,1533 WILSON AVE,NATIONAL CITY,CA,91950,CWA,No,07/08/2020,
ADVANCED PAPER FORMING,541 W RINCON ST,CORONA,CA,92880,CWA,No,,
ADVANCED PATTERN AND MOLD,1720 S BALBOA AVENUE,ONTARIO,CA,91761,CWA,No,05/03/2018,
ADVANCED PRECISION INCORPORATED,13445 YORBA AVENUE,CHINO,CA,91710,CWA,No,,
ADVANCED PRESSURE TECHNOLOGY,687 TECHNOLOGY WAY,NAPA,CA,94558,CWA,No,,
ADVANCED PROCESS SERVICE,2746 VAIL AVENUE,COMMERCE,CA,90040,CWA,No,,
ADVANCED STEEL RECOVERY,14451 WHITTRAM AVE,FONTANA,CA,92336,CWA,No,,
ADVANCED STERILIZATION PRODUCTS,33 TECHNOLOGY DR,IRVINE,CA,92618,CWA,No,,
ADVANCED STRUCTURAL TECHNOLOGIES,950 RICHMOND AVE,OXNARD,CA,93030,CWA,No,,
ADVANCED TECHNOLOGY COMMUNICATIONS,369 CLIFFWOOD PARK ST,BREA,CA,92821,CWA,No,,
ADVANCED TOOLING DESIGN,2289  RINGWOOD AVE BLDG D.,SAN JOSE,CA,95131,CWA,No,,
ADVANCED WATER PURIFICATION,5700 PERKINS RD,OXNARD,CA,93030,CWA,No,01/13/2011,
ADVANCED WATERJET & ENGRAVING,1613 N ORANGETHORPE WAY,ANAHEIM,CA,92801,CWA,No,07/01/2021,
ADVANCEPLASTICS,225 WEST 30TH STREETCA 91950,NATIONAL CITY,CA,91950,CWA,No,07/01/2020,
ADVANEX AMERICA METAL STAMPING,19920 SOUTH ALAMEDA STREET,COMPTON,CA,90221,CWA,No,01/24/2018,
ADVANEX AMERICA METAL STAMPING,19920 SOUTH ALAMEDA STREET,RANCHO DOMINGUEZ,CA,90221,CWA,No,,
ADVANEX AMERICAS,5780 CERRITOS AVE,CYPRESS,CA,90630,CWA,No,,
ADVANEX AMERICAS,5780 CERRITOS AVENUE,CYPRESS,CA,90630,CWA,No,10/29/2019,
ADVANEX AMERICAS,5780 CERRITOS AVE,CYPRESS,CA,90630,CWA,No,07/20/2023,
ADVANTAGE METAL PRODUCTS,7855 SOUTHFRONT RD,LIVERMORE,CA,CA,CWA,No,,
ADVENTURE PARK - NORTH DISCHARGE,10130 SOUTH GUNN,WHITTIER,CA,90605,CWA,No,,
ADVENTURE PARK - SOUTH DISCHARGE,10130 SOUTH GUNN,WHITTIER,CA,90605,CWA,No,,
ADVENTURE PRODUCTS,8675 MIRALANI,SAN DIEGO,CA,92126,CWA,No,,
AE ANODIZING,652 CHARLES STREET SUITE A,SAN JOSE,CA,95112,CWA,No,05/18/2022,
AEF FREIGHT USA INCORPORATED,15736 VALLEY BLVD,CITY OF INDUSTRY,CA,91744,CWA,No,,
AEP SPAN,10905 BEECH AVE,FONTANA,CA,92337,CWA,No,,
AER WORLDWIDE,42744 BOSCELL RD,FREMONT,CA,94538,CWA,No,02/16/2024,
AERIE,TTM 16882,CORONA DEL MAR,CA,92625,CWA,No,,
AERO CHROME PLATING,14660 ARMINTA ST,PANORAMA CITY,CA,91402,CWA,No,02/10/2022,
AERO DIV,666 E DYER RD,SANTA ANA,CA,92705,CWA,No,,
AERO DYNAMIC MACHINING,11791 MONARCH ST,GARDEN GROVE,CA,92841,CWA,No,04/24/2018,
AERO ELECTRIC CONNECTOR,19800 VAN NESS AVENUE,TORRANCE,CA,90501,CWA,No,05/01/2023,
AERO ENGINEERING AND MANUFACTURING,28217 AVE CROCKER,VALENCIA,CA,91355,CWA,No,01/10/2018,
AERO ENGINEERING AND MANUFACTURING,28217 AVE CROCKER,VALENCIA,CA,91355,CWA,No,,
AERO INDUSTRIES,139 INDUSTRIAL WAY,BUELLTON,CA,93427,CWA,No,,
AERO MASTER FORMING,15730 SALT LAKE AVE,CITY OF INDUSTRY,CA,91745,CWA,No,,
AERO POWDER COATING,710 MONTEREY PASS ROAD,MONTEREY PARK,CA,91754,CWA,No,08/09/2019,
AEROCUT MANUFACTURING,2664 S GRAND AVE,SANTA ANA,CA,92705,CWA,No,,
AERODYNAMIC PLATING,13629 ST ANDREWS PL,GARDENA,CA,90249,CWA,No,,
AEROFORMING,15716 MINNESOTA AVE,PARAMOUNT,CA,92503,CWA,No,04/20/2021,
AEROFORMING,15716 MINNESOTA AVENUE,PARAMOUNT,CA,90723,CWA,No,,
AEROJET ROCKETDYNE GWETS,AEROJET ROAD,SACRAMENTO,CA,95813-6000,CWA,Yes,06/09/2015,
AEROJET ROCKETDYNE SACRAMENTO,AEROJET ROAD,SACRAMENTO,CA,95670,CWA,No,02/11/2015,
AEROSPACE METAL FABRICATION,25570 RYE CANYON ROAD,SANTA CRUZ,CA,91355,CWA,No,08/17/2018,
AEROTEC ALLOYS,10632 ALONDRA BLVD,NORWALK,CA,90650,CWA,No,,
AES ALAMITOS ENERGY CENTER,690 NORTH STUDEBAKER,LONG BEACH,CA,90803,CWA,No,,
AES ALAMITOS ENERGY CENTER,690 NORTH STUDEBAKER,LONG BEACH,CA,90803,CWA,No,,
AESTHETICS INTERNATIONAL,5506 ADOLFO ROAD,CAMARILLO,CA,93012,CWA,Yes,11/22/2022,
AETHER MACHINING,1146 N FOUNTAIN WAY #B,ANAHEIM,CA,92806,CWA,No,,
AETHERCOMM,3205 LIONSHEAD AVENUE,CARLSBAD,CA,92010,CWA,No,08/14/2020,
AFAB PLASTIC MACHINE,15709 GARFIELD AVE,PARAMOUNT,CA,90723,CWA,No,,
AFAR USA,1248 ORANGETHORPE AVE,FULLERTON,CA,92831,CWA,No,,
AFC HYDRAULIC SEALS,4926 S BOYLE AVE,VERNON,CA,90058,CWA,No,06/12/2025,
AFFINITY FLAVORS,2026 CECELIA CIRCLE,CORONA,CA,92881,CWA,No,01/05/2022,
AFFORDABLE AUTO DISMANTLER,"2020 DONVILLE AVENUE, # B",SIMI VALLEY,CA,93065,CWA,No,07/07/2005,
AFI 1601 &1801 COOLEY,1601 & 1801 COOLEY DRIVE,COLTON,CA,92374,CWA,No,,
AFI 2250 WEST LUGONIA AVENUE,2250 WEST LUGONIA AVENUE,REDLANDS,CA,92374,CWA,No,05/19/2020,
AFI 2501 W SAN BERNARDINO,2501 W SAN BERNARDINO AVENUE,REDLANDS,CA,92374,CWA,No,,
AFI 755 ASHLEY WAY,755 ASHLEY WAY,COLTON,CA,92324,CWA,No,05/24/2021,
AFI COLTON MAIN PLANT,1601 ASHLEY WAY,COLTON,CA,92324,CWA,No,,
AFRICAN ROBIN VPABU551O,"GOLD & DIAMOND PARK, BUILDING #4, SUITE 226",DUBAI,XX,262206,CWA,No,,
AFTCO TACKLE,2400 S GARNSEY ST,SANTA ANA,CA,92707,CWA,No,,
AFTERTHOUGHT MINE,"SEC 10,11&15, T33N, R2W",REDDING,CA,96008,CWA,No,07/12/2000,
AFTO AUTO PARTS,3513 RECYCLE ROAD,RANCHO CORDOVA,CA,95670,CWA,Yes,,
AG INDUSTRIAL MANUFACTURING,110 BECKMAN RD,LODI,CA,95240,CWA,No,,
AG RECYCLING,774 W OLIVE AVE,PORTERVILLE,CA,93257,CWA,No,,
AG RECYCLING,774 W OLIVE AVE,PORTERVILLE,CA,93257,CWA,No,,
AG RECYCLING,774 W OLIVE AVE,PORTERVILLE,CA,93257,CWA,Yes,12/18/2019,
AGAPE RENEWAL MINISTRY,1919 BREA CANYON CUTOFF,ROWLAND,CA,91748,CWA,No,,
AGE NAMEPLATE,14423 MARQUARDT AVE,SANTA FE SPRINGS,CA,90670,CWA,No,,
AGE NAMEPLATE,14831 SPRING AVE,SANTA FE SPRINGS,CA,90670,CWA,No,07/21/2025,
AGG PRODUCTS,17400 CLEAR CREEK RD,REDDING,CA,96001,CWA,No,,
AGILENT TECHNOLOGIES,91 BLUE RAVINE RD,FOLSOM,CA,95630,CWA,No,,
AGILENT TECHNOLOGIES,1170 MARK AVENUE,CARPINTERIA,CA,93013,CWA,No,,
AGILENT TECHNOLOGIES,5301 STEVENS CREEK MS 510 35,SANTA CLARA,CA,95051,CWA,No,,
AGOURA BUSINESS CENTER NORTH INDUSTRIAL PARK,28721 CANWOOD ST.,AGOURA,CA,91301,CWA,No,,
AGOURA BUSINESS CENTER WEST,28631 CANWOOD,AGOURA HILLS,CA,91301,CWA,No,,
AGOURA SELF STORAGE,29301 AGOURA ROAD,AGOURA HILLS,CA,91301,CWA,No,03/21/2018,
AGRA MARKETING GROUP,60 DECLARATION DRIVE STE A,OLIVEHURST,CA,95973,CWA,No,,
AGRI CHIP,132 GARDEN ST,SANTA BARBARA,CA,93101,CWA,No,,
AGRIBAG,1401 FACTOR AVE,SAN LEANDRO,CA,94577,CWA,No,,
AGRICULTURAL BAG MANUFACTURING,960 98TH AVE,OAKLAND,CA,94603,CWA,No,08/31/2023,
AGRICULTURE POND,10600 ANDERSON VALLEY WAY,BOONVILLE,CA,95415,CWA,No,,
AGRIPROTEIN CALIFORNIA,1085 EAST CALIFORNIA STREET,ONTARIO,CA,91761,CWA,No,,
AGROMIN CHINO GREEN MATERIAL COMPOSTING OPERATION,8100 CHINO CORONA ROAD,CHINO,CA,91708,CWA,No,,
AGROMIN OCEANSIDE,1200 WILSHIRE ROAD,FALLBROOK,CA,92028,CWA,No,,
AGROMIN ORGANICS RECYCLING,6859 ARNOLD,OXNARD,CA,93033,CWA,No,05/09/2023,
AGRON BIOENERGY,860 W BEACH ST,WATSONVILLE,CA,95076,CWA,No,,
AGT MANUFACTURING INCORPORATED,9920 PROSPECT AVENUE SUITE 105,SANTEE,CA,92071,CWA,No,,
AGUA CALIENTE BAND/CAHUILLA IN,AGUA CALIENTE INDIAN RESERVATION,RIVERSIDE,CA,92501,CWA,No,,
AGUA CALIENTE CASINO CATHEDRAL CITY,68960 EAST PALM CANYON DRIVE,CATHEDRAL CITY,CA,92234,CWA,No,,
AGUA CALIENTE FUEL,32-279 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,CWA,No,,
AGUA CALIENTE FUEL CATHEDRAL CITY,68780 E. PALM CANYON DRIVE,CATHEDRAL CITY,CA,92234,CWA,No,,
AGUA CALIENTE FUEL PALM SPRINGS,999 LAWRENCE CROSSLEY ROAD,PALM SPRINGS,CA,92203,CWA,No,,
AGUA CHINON PH 1 TO 3 JURISDICTION MITIGATION,IRVINE BOULEVARD,IRVINE,CA,92618,CWA,No,,
AGUA DULCE AIRPORT,33638 AGUA DULCE CANYON RD,AGUA DULCE,CA,91390,CWA,Yes,,
AGUA MANSA BIN STORAGE YARD,AGUA MANSA RD AT WILSON RD,JURUPA VALLEY,CA,92509,CWA,No,,
AGUA MANSA PROPERTIES DBA WYROC MATERIALS,588 E AGUA MANSA ROAD,RIALTO,CA,92376,CWA,No,02/14/2019,
AGUAR AUTO DISMANTLING,908 VREELAND AVE,WILMINGTON,CA,90744,CWA,No,,
AGUIAR - FARIA DAIRY,KNIEBES RD & ANDERSON RD,GUSTINE,CA,95322,CWA,No,04/30/1998,
AGUILAR FINE CABINETRY,581 N TWIN OAKS VALLEY RD,SAN MARCOS,CA,92069,CWA,No,,
AGUILAR FINE CABINETRY,301 ENTERPRISE STREET SUITE A B C,VISTA,CA,92078,CWA,No,,
AGUILAR FINE CABINETRY,301 ENTERPRISE STREET,SAN MARCOS,CA,92078,CWA,No,,
AH PARTS DISMANTLER,3559 RECYCLE ROAD,RANCHO CORDOVA,CA,95742,CWA,No,05/10/2018,
AH PLATING,1837 VICTORY PLACE,BURBANK,CA,91504,CWA,No,,
AHA QUIN MOBIL HOME PARK,33300 U S HIGHWAY 95,BLYTHE,CA,92225,CWA,No,06/23/2005,
AHEADTEK,6410 VIA DEL ORO,SAN JOSE,CA,95119,CWA,No,,
AHLEM FARMS,24093 AMERICAN AVE,HILMAR,CA,95324,CWA,No,03/15/2000,
AHLEM JAMES L & CAROL,23546 AMERICAN AVE,HILMAR,CA,95324,CWA,No,03/15/2000,
AHYDEN HILL MINE,HWY 139 12 MILES S OF,ADIN,CA,96006,CWA,No,,
AI INDUSTRIES,240 SOUTH VASCO ROAD,LIVERMORE,CA,94551,CWA,No,,
AIA COUNTERTOPS,11070 MULBERRY AVE SUITE B,FONTANA,CA,92337,CWA,No,,
AIM RECYCLING,785 E M STREET,COLTON,CA,92324,CWA,Yes,01/04/2022,
AIM RECYCLING,1030A AIRPORT ROAD,OCEANSIDE,CA,90670,CWA,No,,
AIM RECYCLING,1813 E ROBIDOUX STREET,WILMINGTON,CA,90744,CWA,No,02/08/2018,
AIM RECYCLING,981 HERITAGE ROAD,SAN DIEGO,CA,92154,CWA,No,03/17/2026,
AIM RECYCLING,11099 G AVENUE,HESPERIA,CA,92345,CWA,No,06/23/2022,
AIM RECYCLING,13750 E IMPERIAL HIGHWAY,SANTA FE SPRINGS,CA,90670,CWA,Yes,12/28/2017,
AIR & GROUND WORLD TRANSPORT,3041 EAST VIA MONDO,RANCHO DOMINGUEZ,CA,90221,CWA,No,,
AIR & POWER TOOL SPECIALISTS,12027 170TH STREET,ARTESIA,CA,90701,CWA,No,05/17/2021,
AIR & POWER TOOL SPECIALISTS,12027 170TH ST,ARTESIA,CA,90701,CWA,No,08/07/2019,
AIR BLOWN CONCRETE,601 W DELANO ST,ELVERTA,CA,95626,CWA,No,,
AIR DUCT PRODUCTS,1351 MANHATTAN AVE,FULLERTON,CA,92831,CWA,No,,
AIR LIQUIDE ADVANCED MATERIALS,46401 LANDING PARKWAY,FREMONT,CA,94538,CWA,No,03/12/2024,
AIR LIQUIDE INDUSTRIAL,1502 W ANAHEIM ST,LOS ANGELES,CA,90744,CWA,No,01/25/2018,
AIR LOUVERS,6285 RANDOLPH ST,COMMERCE,CA,90040,CWA,No,08/24/2010,
AIR ONE INTERNATIONAL,13936 SOUTH BROADWAY,LOS ANGELES,CA,90061,CWA,No,06/06/2018,
AIR PRODUCT  CHEMICALS,98 INDUSTRIAL CT,GALT,CA,95632,CWA,No,07/18/2024,
AIR PRODUCT  CHEMICALS,5025 83RD ST,SACRAMENTO,CA,95826,CWA,No,01/10/2020,
AIR PRODUCTS,1515 NORMAN AVE,SANTA CLARA,CA,95054,CWA,No,08/28/2019,
AIR SPRAY USA,77 PIPER AVENUE,CHICO,CA,95973,CWA,No,,
AIRBORNE SYSTEMS NORTH AMERICA,3100 W. SEGERSTROM AVE,SANTA ANA,CA,92704,CWA,No,04/16/2019,
AIRBORNE SYSTEMS NORTH AMERICA CA,3701 W WARNER AVE,SANTA ANA,CA,92704,CWA,No,,
AIRBORNE SYSTEMS NORTH AMERICA CA,3000 W SEGERSTROM AVE,SANTA ANA,CA,92704,CWA,No,,
AIRCAPTURE,2629 SEVENTH ST,BERKELEY,CA,94710,CWA,No,,
AIRCRAFT CONTROL & WARNING SITE GW TREATMENT FACILITY,10503 ARMSTRONG ROAD,MATHER,CA,95655,CWA,No,08/13/2002,
AIRGAS LCO2,3030 NAVY DRIVE,STOCKTON,CA,95206,CWA,No,,
AIRGAS NCN,6801 FLORIN PERKINS RD,SACRAMENTO,CA,95828,CWA,No,,
AIRGAS STORE,598 ROSS AVE,EL CENTRO,CA,92243,CWA,No,12/22/2022,
AIRGAS WEST ACETYLENE PLANT,352 W 133RD ST,LOS ANGELES,CA,90061,CWA,Yes,,
